nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,EXPENDITURE,,nmc-title,1,NIV-47483218314141915_47483218314322836@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C54,PERSONS WORKING WITH THE INSTITUTION,,nmc-chapter,1 4,NIV-47483218314141915_47483218314322864@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1103A,OTHER STAFF AND EXTERNAL SERVICES,,nmc-article,1 4 0,NIV-47483218314141915_47483218314322865@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11044,Other staff and external persons,,nmc-item,1 4 0 2,NIV-47483218314141915_47483218314322867@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11079,Expenditure on interpretation,bud-data,exp,AM Rapp / Below DB / Remarks,amounts,amount,5.2.132,n,39 428 991
nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,EXPENDITURE,,nmc-title,1,NIV-47483218314141915_47483218314322836@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C54,PERSONS WORKING WITH THE INSTITUTION,,nmc-chapter,1 4,NIV-47483218314141915_47483218314322864@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1103A,OTHER STAFF AND EXTERNAL SERVICES,,nmc-article,1 4 0,NIV-47483218314141915_47483218314322865@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11044,Other staff and external persons,,nmc-item,1 4 0 2,NIV-47483218314141915_47483218314322867@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11079,Expenditure on interpretation,bud-data,exp,AM Rapp / Below DB / Remarks,amounts,amount,5.2.132,nm1,53 000 000
nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,EXPENDITURE,,nmc-title,1,NIV-47483218314141915_47483218314322836@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C54,PERSONS WORKING WITH THE INSTITUTION,,nmc-chapter,1 4,NIV-47483218314141915_47483218314322864@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1103A,OTHER STAFF AND EXTERNAL SERVICES,,nmc-article,1 4 0,NIV-47483218314141915_47483218314322865@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11044,Other staff and external persons,,nmc-item,1 4 0 2,NIV-47483218314141915_47483218314322867@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11079,Expenditure on interpretation,bud-data,exp,AM Rapp / Below DB / Remarks,amounts,amount,5.2.132,nm2,46 000 000,00
nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,EXPENDITURE,,nmc-title,1,NIV-47483218314141915_47483218314322836@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C54,PERSONS WORKING WITH THE INSTITUTION,,nmc-chapter,1 4,NIV-47483218314141915_47483218314322864@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1103A,OTHER STAFF AND EXTERNAL SERVICES,,nmc-article,1 4 0,NIV-47483218314141915_47483218314322865@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11044,Other staff and external persons,,nmc-item,1 4 0 4,NIV-47483218314141915_47483218314322868@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N110B6,Graduate traineeships and exchanges of officials,bud-data,exp,AM Rapp / Remarks only,amounts,amount,5.2.122,n,7 573 000
nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,EXPENDITURE,,nmc-title,1,NIV-47483218314141915_47483218314322836@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C54,PERSONS WORKING WITH THE INSTITUTION,,nmc-chapter,1 4,NIV-47483218314141915_47483218314322864@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1103A,OTHER STAFF AND EXTERNAL SERVICES,,nmc-article,1 4 0,NIV-47483218314141915_47483218314322865@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11044,Other staff and external persons,,nmc-item,1 4 0 4,NIV-47483218314141915_47483218314322868@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N110B6,Graduate traineeships and exchanges of officials,bud-data,exp,AM Rapp / Remarks only,amounts,amount,5.2.122,nm1,8 097 950
nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,EXPENDITURE,,nmc-title,1,NIV-47483218314141915_47483218314322836@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C54,PERSONS WORKING WITH THE INSTITUTION,,nmc-chapter,1 4,NIV-47483218314141915_47483218314322864@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1103A,OTHER STAFF AND EXTERNAL SERVICES,,nmc-article,1 4 0,NIV-47483218314141915_47483218314322865@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11044,Other staff and external persons,,nmc-item,1 4 0 4,NIV-47483218314141915_47483218314322868@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N110B6,Graduate traineeships and exchanges of officials,bud-data,exp,AM Rapp / Remarks only,amounts,amount,5.2.122,nm2,6 264 848,03
nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,EXPENDITURE,,nmc-title,1,NIV-47483218314141915_47483218314322836@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C54,PERSONS WORKING WITH THE INSTITUTION,,nmc-chapter,1 6,NIV-47483218314141915_47483218314322874@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N111A6,OTHER EXPENDITURE RELATING TO PERSONS WORKING WITH THE INSTITUTION,,nmc-article,1 6 5,NIV-47483218314141915_47483218314322882@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N112A5,Activities relating to all persons working with the institution,,nmc-item,1 6 5 2,NIV-47483218314141915_47483218314322884@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N112D1,Current operating expenditure for restaurants and canteens,bud-data,exp,AM Rapp / Above DB,amounts,amount,5.2.123,n,4 050 000
nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,EXPENDITURE,,nmc-title,1,NIV-47483218314141915_47483218314322836@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C54,PERSONS WORKING WITH THE INSTITUTION,,nmc-chapter,1 6,NIV-47483218314141915_47483218314322874@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N111A6,OTHER EXPENDITURE RELATING TO PERSONS WORKING WITH THE INSTITUTION,,nmc-article,1 6 5,NIV-47483218314141915_47483218314322882@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N112A5,Activities relating to all persons working with the institution,,nmc-item,1 6 5 2,NIV-47483218314141915_47483218314322884@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N112D1,Current operating expenditure for restaurants and canteens,bud-data,exp,AM Rapp / Above DB,amounts,amount,5.2.123,nm1,3 960 000
nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,EXPENDITURE,,nmc-title,1,NIV-47483218314141915_47483218314322836@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C54,PERSONS WORKING WITH THE INSTITUTION,,nmc-chapter,1 6,NIV-47483218314141915_47483218314322874@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N111A6,OTHER EXPENDITURE RELATING TO PERSONS WORKING WITH THE INSTITUTION,,nmc-article,1 6 5,NIV-47483218314141915_47483218314322882@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N112A5,Activities relating to all persons working with the institution,,nmc-item,1 6 5 2,NIV-47483218314141915_47483218314322884@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N112D1,Current operating expenditure for restaurants and canteens,bud-data,exp,AM Rapp / Above DB,amounts,amount,5.2.123,nm2,3 960 000,00
nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,EXPENDITURE,,nmc-title,2,NIV-47483218314141915_47483218314322886@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11311,BUILDINGS, FURNITURE, EQUIPMENT AND MISCELLANEOUS OPERATING EXPENDITURE,,nmc-chapter,2 0,NIV-47483218314141915_47483218314322887@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11321,Buildings and associated costs,,nmc-article,2 0 0,NIV-47483218314141915_47483218314322888@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1132B,Buildings,,nmc-item,2 0 0 0,NIV-47483218314141915_47483218314322889@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11335,Rent,bud-data,exp,AM Rapp / Below DB,amounts,amount,5.2.141,n,30 653 000
nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,EXPENDITURE,,nmc-title,2,NIV-47483218314141915_47483218314322886@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11311,BUILDINGS, FURNITURE, EQUIPMENT AND MISCELLANEOUS OPERATING EXPENDITURE,,nmc-chapter,2 0,NIV-47483218314141915_47483218314322887@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11321,Buildings and associated costs,,nmc-article,2 0 0,NIV-47483218314141915_47483218314322888@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1132B,Buildings,,nmc-item,2 0 0 0,NIV-47483218314141915_47483218314322889@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11335,Rent,bud-data,exp,AM Rapp / Below DB,amounts,amount,5.2.141,nm1,33 032 000
nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,EXPENDITURE,,nmc-title,2,NIV-47483218314141915_47483218314322886@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11311,BUILDINGS, FURNITURE, EQUIPMENT AND MISCELLANEOUS OPERATING EXPENDITURE,,nmc-chapter,2 0,NIV-47483218314141915_47483218314322887@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11321,Buildings and associated costs,,nmc-article,2 0 0,NIV-47483218314141915_47483218314322888@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1132B,Buildings,,nmc-item,2 0 0 0,NIV-47483218314141915_47483218314322889@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11335,Rent,bud-data,exp,AM Rapp / Below DB,amounts,amount,5.2.141,nm2,30 359 988,33
nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,EXPENDITURE,,nmc-title,2,NIV-47483218314141915_47483218314322886@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11311,BUILDINGS, FURNITURE, EQUIPMENT AND MISCELLANEOUS OPERATING EXPENDITURE,,nmc-chapter,2 0,NIV-47483218314141915_47483218314322887@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11321,Buildings and associated costs,,nmc-article,2 0 0,NIV-47483218314141915_47483218314322888@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1132B,Buildings,,nmc-item,2 0 0 1,NIV-47483218314141915_47483218314322890@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11357,Lease payments,bud-data,exp,AM Rapp / Below DB,amounts,amount,5.2.141,n,5 419 000
nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,EXPENDITURE,,nmc-title,2,NIV-47483218314141915_47483218314322886@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11311,BUILDINGS, FURNITURE, EQUIPMENT AND MISCELLANEOUS OPERATING EXPENDITURE,,nmc-chapter,2 0,NIV-47483218314141915_47483218314322887@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11321,Buildings and associated costs,,nmc-article,2 0 0,NIV-47483218314141915_47483218314322888@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1132B,Buildings,,nmc-item,2 0 0 1,NIV-47483218314141915_47483218314322890@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11357,Lease payments,bud-data,exp,AM Rapp / Below DB,amounts,amount,5.2.141,nm1,16 141 000
nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,EXPENDITURE,,nmc-title,2,NIV-47483218314141915_47483218314322886@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11311,BUILDINGS, FURNITURE, EQUIPMENT AND MISCELLANEOUS OPERATING EXPENDITURE,,nmc-chapter,2 0,NIV-47483218314141915_47483218314322887@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11321,Buildings and associated costs,,nmc-article,2 0 0,NIV-47483218314141915_47483218314322888@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1132B,Buildings,,nmc-item,2 0 0 1,NIV-47483218314141915_47483218314322890@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11357,Lease payments,bud-data,exp,AM Rapp / Below DB,amounts,amount,5.2.141,nm2,33 910 000,00
nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,EXPENDITURE,,nmc-title,2,NIV-47483218314141915_47483218314322886@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11311,BUILDINGS, FURNITURE, EQUIPMENT AND MISCELLANEOUS OPERATING EXPENDITURE,,nmc-chapter,2 0,NIV-47483218314141915_47483218314322887@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11321,Buildings and associated costs,,nmc-article,2 0 0,NIV-47483218314141915_47483218314322888@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1132B,Buildings,,nmc-item,2 0 0 7,NIV-47483218314141915_47483218314322893@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N113B1,Fitting-out of premises,bud-data,exp,AM Rapp / Below DB,amounts,amount,5.2.142,n,25 471 000
nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,EXPENDITURE,,nmc-title,2,NIV-47483218314141915_47483218314322886@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11311,BUILDINGS, FURNITURE, EQUIPMENT AND MISCELLANEOUS OPERATING EXPENDITURE,,nmc-chapter,2 0,NIV-47483218314141915_47483218314322887@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11321,Buildings and associated costs,,nmc-article,2 0 0,NIV-47483218314141915_47483218314322888@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1132B,Buildings,,nmc-item,2 0 0 7,NIV-47483218314141915_47483218314322893@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N113B1,Fitting-out of premises,bud-data,exp,AM Rapp / Below DB,amounts,amount,5.2.142,nm1,39 459 000
nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,EXPENDITURE,,nmc-title,2,NIV-47483218314141915_47483218314322886@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11311,BUILDINGS, FURNITURE, EQUIPMENT AND MISCELLANEOUS OPERATING EXPENDITURE,,nmc-chapter,2 0,NIV-47483218314141915_47483218314322887@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11321,Buildings and associated costs,,nmc-article,2 0 0,NIV-47483218314141915_47483218314322888@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N1132B,Buildings,,nmc-item,2 0 0 7,NIV-47483218314141915_47483218314322893@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N113B1,Fitting-out of premises,bud-data,exp,AM Rapp / Below DB,amounts,amount,5.2.142,nm2,34 811 824,36
nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,EXPENDITURE,,nmc-title,3,NIV-47483218314141915_47483218314322916@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N116A9,EXPENDITURE RESULTING FROM GENERAL FUNCTIONS CARRIED OUT BY THE INSTITUTION,,nmc-chapter,3 2,NIV-47483218314141915_47483218314322925@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11804,EXPERTISE AND INFORMATION: ACQUISITION, ARCHIVING, PRODUCTION AND DISSEMINATION,,nmc-article,3 2 4,NIV-47483218314141915_47483218314322931@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N118F4,Production and dissemination,,nmc-item,3 2 4 5,NIV-47483218314141915_47483218314322937@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N119BC,Organisation of seminars, symposia and cultural activities,bud-data,exp,AM Rapp / Remarks only,amounts,amount,5.2.16,n,6 725 000
nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,EXPENDITURE,,nmc-title,3,NIV-47483218314141915_47483218314322916@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N116A9,EXPENDITURE RESULTING FROM GENERAL FUNCTIONS CARRIED OUT BY THE INSTITUTION,,nmc-chapter,3 2,NIV-47483218314141915_47483218314322925@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11804,EXPERTISE AND INFORMATION: ACQUISITION, ARCHIVING, PRODUCTION AND DISSEMINATION,,nmc-article,3 2 4,NIV-47483218314141915_47483218314322931@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N118F4,Production and dissemination,,nmc-item,3 2 4 5,NIV-47483218314141915_47483218314322937@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N119BC,Organisation of seminars, symposia and cultural activities,bud-data,exp,AM Rapp / Remarks only,amounts,amount,5.2.16,nm1,6 830 300
nmc-expenditure,E,NIV-47483218314141915_47483218314322835@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N10C4B,EXPENDITURE,,nmc-title,3,NIV-47483218314141915_47483218314322916@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N116A9,EXPENDITURE RESULTING FROM GENERAL FUNCTIONS CARRIED OUT BY THE INSTITUTION,,nmc-chapter,3 2,NIV-47483218314141915_47483218314322925@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N11804,EXPERTISE AND INFORMATION: ACQUISITION, ARCHIVING, PRODUCTION AND DISSEMINATION,,nmc-article,3 2 4,NIV-47483218314141915_47483218314322931@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N118F4,Production and dissemination,,nmc-item,3 2 4 5,NIV-47483218314141915_47483218314322937@dd2a8986-adea-456d-b71b-b3c9bb23dabe-N119BC,Organisation of seminars, symposia and cultural activities,bud-data,exp,AM Rapp / Remarks only,amounts,amount,5.2.16,nm2,3 664 747,54
nmc-expenditure,nmc-expenditure alias,nmc-expenditure id,p,bud-data,nmc-title,nmc-title alias,nmc-title id,p2,bud-data2,nmc-chapter,nmc-chapter alias,nmc-chapter id,p22,bud-data22,nmc-article,nmc-article alias,nmc-article id,p222,bud-data222,nmc-item,nmc-item alias,nmc-item id,p2222,bud-data2222,bud-data exprev,amounts,amount,amount catpol,amount year,figure
